"name","pointx_class","lat","lon","poi_class","Entertainment","Gambling","Sports","id"
"Sports Ground",4240302,51.3784814423571,-0.0023753945052542,"Sports",0,0,1,9038
"Recreation Ground",4240302,51.4245048297534,-0.523392764827995,"Sports",0,0,1,9039
"Recreation Ground",4240302,51.5109193538167,-0.248929644060056,"Sports",0,0,1,9040
"Sports Ground",4240302,51.4414044031133,-0.0754913066548871,"Sports",0,0,1,9041
"Sports Court",4240293,51.4452309948154,0.0656193589570833,"Sports",0,0,1,9042
"Stanmore Recreation Ground",4240302,51.6196764366927,-0.312323981857676,"Sports",0,0,1,9043
"Sports Ground",4240302,51.4875968094911,-0.332349158499796,"Sports",0,0,1,9044
"Sports Ground",4240302,51.6569333749458,-0.0372170991620398,"Sports",0,0,1,9045
"Sports Ground",4240302,51.3451398178952,-0.140576704418593,"Sports",0,0,1,9046
"Sports Court",4240293,51.4880761737083,-0.0872480993783997,"Sports",0,0,1,9047
"Sports Court",4240302,51.6084284187801,-0.164000063797502,"Sports",0,0,1,9048
"Recreation Ground",4240302,51.4587262208132,-0.555494743835963,"Sports",0,0,1,9049
"Romford Stadium",4240302,51.5721443565721,0.166085652214667,"Sports",0,0,1,9050
"Sports Court",4240293,51.4363886095421,-0.0037851259079708,"Sports",0,0,1,9051
"Sports Facility",4240293,51.5902652181564,-0.0580989379968965,"Sports",0,0,1,9052
"Fortyfoot Recreation Ground",4240302,51.2958057769746,-0.316976465762854,"Sports",0,0,1,9053
"Sports Ground",4240302,51.425512152062,0.092849400072147,"Sports",0,0,1,9054
"Sports Court",4240293,51.4944390448824,-0.394533854559017,"Sports",0,0,1,9055
"Sports Facility",4240293,51.4343312608919,-0.455195691611498,"Sports",0,0,1,9056
"Sports Court",4240293,51.3801960196775,-0.199352825011101,"Sports",0,0,1,9057
"Sports Ground",4240302,51.377962279715,0.125944987104196,"Sports",0,0,1,9058
"Football Pitch",4240302,51.6116228811865,-0.0097048780758774,"Sports",0,0,1,9059
"Sports Facility",4240293,51.3783551864401,-0.42957824964103,"Sports",0,0,1,9060
"Sports Court",4240293,51.6356007961168,-0.151408781125461,"Sports",0,0,1,9061
"Sports Court",4240293,51.5256012384275,-0.0954788181570088,"Sports",0,0,1,9062
"Football Pitch",4240302,51.6297725183766,0.0786074637122692,"Sports",0,0,1,9063
"Ski Lift",4240300,51.3732438287777,-0.365659400192409,"Sports",0,0,1,9064
"Sports Court",4240293,51.6010679943303,-0.290696173149259,"Sports",0,0,1,9065
"Ealing Technical College and School of Art Sports Ground",4240302,51.5278137410096,-0.325765271955034,"Sports",0,0,1,9066
"Recreation Ground",4240302,51.3871629706758,-0.54462482454916,"Sports",0,0,1,9067
"Walden Recreation Ground",4240302,51.4203221553263,0.058282511280192,"Sports",0,0,1,9068
"Playing Fields",4240302,51.4322662668815,0.169429583745301,"Sports",0,0,1,9069
"Recreation Ground",4240302,51.3567843863063,0.129026220041707,"Sports",0,0,1,9070
"Tennis Courts",4240305,51.5621949910128,-0.0863353437060526,"Sports",0,0,1,9071
"Sports Ground",4240302,51.4050949162684,-0.282272399571913,"Sports",0,0,1,9072
"Sports Facility",4240293,51.5106277471715,0.0222142837270598,"Sports",0,0,1,9073
"Bethune Recreation Ground",4240302,51.6199740372143,-0.15524653969716,"Sports",0,0,1,9074
"Sports Court",4240293,51.447545141612,0.0887937704418979,"Sports",0,0,1,9075
"Games Court",4240293,51.4621441113524,-0.12695699896818,"Sports",0,0,1,9076
"Haberdashers Aske's Sports Ground",4240302,51.5199117029421,-0.284344254682571,"Sports",0,0,1,9077
"Playing Field",4240302,51.635153183278,-0.128603589428515,"Sports",0,0,1,9078
"Sir Walter St Johns Playing Field",4240302,51.4426282293843,-0.168262792249421,"Sports",0,0,1,9079
"Sports Court",4240293,51.5529608027803,-0.158843164614786,"Sports",0,0,1,9080
"Recreation Ground",4240302,51.3683493370966,0.214780959384569,"Sports",0,0,1,9081
"Sports Ground",4240302,51.3297177839977,-0.122796864603626,"Sports",0,0,1,9082
"Sports Court",4240293,51.4417516167527,-0.149778617581223,"Sports",0,0,1,9083
"Victoria Recreation Ground",4240302,51.6524934789933,-0.170684062019649,"Sports",0,0,1,9084
"Ealing Central Sports Ground",4240302,51.5348935766906,-0.326788774019245,"Sports",0,0,1,9085
"Sports Court",4240293,51.4785825442058,0.0473239288067517,"Sports",0,0,1,9086
"Tennis Court",4240305,51.5092695022514,-0.0503606768398894,"Sports",0,0,1,9087
"Sports Facility",4240293,51.6577252770558,-0.410904497763363,"Sports",0,0,1,9088
"Sports Ground",4240302,51.4446385628992,0.0710611316835545,"Sports",0,0,1,9089
"Games Court",4240293,51.5493783091954,-0.238864330851328,"Sports",0,0,1,9090
"Sports Court",4240293,51.5540238163021,-0.276780598100219,"Sports",0,0,1,9091
"Sports Facility",4240293,51.4687563803987,-0.204147236435309,"Sports",0,0,1,9092
"Sports Facility",4240293,51.4791888448369,-0.349245728278024,"Sports",0,0,1,9093
"Sports Court",4240293,51.4580534958311,-0.195829869826743,"Sports",0,0,1,9094
"Sports Court",4240293,51.5316128980385,-0.137775099516057,"Sports",0,0,1,9095
"Recreation Ground",4240302,51.4076655333772,-0.275086008452271,"Sports",0,0,1,9096
"Sports Court",4240293,51.3711132920693,-0.257019855126089,"Sports",0,0,1,9097
"Sports Facility",4240293,51.5825767716338,-0.282470088244956,"Sports",0,0,1,9098
"Games Court",4240293,51.4036208039394,-0.225583196807875,"Sports",0,0,1,9099
"Sports Court",4240293,51.6330194981789,-0.394038444591582,"Sports",0,0,1,9100
"Sports Court",4240293,51.509252342802,-0.371922142071684,"Sports",0,0,1,9101
"Cricket Ground",4240302,51.6149933971108,-0.440620429372324,"Sports",0,0,1,9102
"Recreation Ground",4240302,51.6285969478272,0.0535338428345015,"Sports",0,0,1,9103
"Sports Ground",4240302,51.4887785231981,-0.400926349830042,"Sports",0,0,1,9104
"Sports Court",4240293,51.5141979462629,-0.472873844785323,"Sports",0,0,1,9105
"Sports Facility",4240293,51.613297248059,0.107546107579484,"Sports",0,0,1,9106
"Cricket Ground",4240302,51.3805134262305,0.224085632779485,"Sports",0,0,1,9107
"Playing Field",4240302,51.4309286740558,-0.317686902516065,"Sports",0,0,1,9108
"Games Court",4240293,51.5934020278112,-0.0272708240750831,"Sports",0,0,1,9109
"Recreation Ground",4240302,51.5394569604917,-0.438854411417436,"Sports",0,0,1,9110
"Sports Facility",4240293,51.4257839109082,-0.439230029649349,"Sports",0,0,1,9111
"Sports Court",4240293,51.3879948761178,-0.324388514759704,"Sports",0,0,1,9112
"Recreation Ground",4240302,51.3577984682625,0.129489790310927,"Sports",0,0,1,9113
"Recreation Ground",4240302,51.4895673604044,0.133223340938616,"Sports",0,0,1,9114
"Sports Facility",4240293,51.4253452974591,-0.141580609390956,"Sports",0,0,1,9115
"Sports Court",4240293,51.4466278646897,-0.0822168577479037,"Sports",0,0,1,9116
"Sports Court",4240293,51.350198241414,-0.274141571299971,"Sports",0,0,1,9117
"Sports Court",4240293,51.5159427387875,-0.0194349466961964,"Sports",0,0,1,9118
"Sports Facility",4240293,51.4402323572587,-0.0914779775481351,"Sports",0,0,1,9119
"Sports Court",4240293,51.538427354634,-0.0928813470886686,"Sports",0,0,1,9120
"Rugby Football Club",4240302,51.6164287162047,0.0476860297973507,"Sports",0,0,1,9121
"Emirates Stadium (Arsenal Football Club)",4240302,51.5551955133276,-0.108479267983088,"Sports",0,0,1,9122
"Neasden Recreation Ground",4240302,51.566206138601,-0.250377494099738,"Sports",0,0,1,9123
"Playing Field",4240302,51.4228349625509,0.171681335690946,"Sports",0,0,1,9124
"Sports Court",4240302,51.4708929877668,-0.357796834566476,"Sports",0,0,1,9125
"Playing Field",4240302,51.6537532144262,0.121884493656699,"Sports",0,0,1,9126
"Sports Court",4240293,51.5429117404506,-0.172934680429982,"Sports",0,0,1,9127
"Sports Court",4240302,51.6358086126267,-0.360963972457111,"Sports",0,0,1,9128
"Westwood Recreation Ground",4240302,51.5687005047439,0.104596783321535,"Sports",0,0,1,9129
"Sports Facility",4240293,51.5049493268025,0.116217509618724,"Sports",0,0,1,9130
"Tennis Court",4240305,51.5563872421548,-0.344375148356669,"Sports",0,0,1,9131
"Sports Facility",4240293,51.5983018744498,0.0896976831886661,"Sports",0,0,1,9132
"Sports Facility",4240293,51.5727665262206,-0.329840246100383,"Sports",0,0,1,9133
"Playing Field",4240302,51.3777305316257,-0.339462901632601,"Sports",0,0,1,9134
"Athletic Ground",4240289,51.3778980764048,-0.481820685041757,"Sports",0,0,1,9135
"Playing Field",4240302,51.5861546856989,-0.556593207897404,"Sports",0,0,1,9136
"Sports Ground",4240302,51.4914195417355,0.100165289608899,"Sports",0,0,1,9137
"Tennis Court",4240305,51.3768918169618,-0.331507063994179,"Sports",0,0,1,9138
"Sports Ground",4240302,51.3694518080345,-0.0751651761884308,"Sports",0,0,1,9139
"Sports Facility",4240293,51.4486473321215,-0.138317548062859,"Sports",0,0,1,9140
"Sports Court",4240293,51.5198726023382,0.217711585153038,"Sports",0,0,1,9141
"Paddling Pool",4240304,51.408232201955,-0.140666976782678,"Sports",0,0,1,9142
"Pillar Data Arena (Esher Rugby Football Club)",4240302,51.3808667199403,-0.38988586437417,"Sports",0,0,1,9143
"Recreation Ground",4240302,51.5523948414036,-0.397101399634785,"Sports",0,0,1,9144
"Sports Court",4240293,51.3702415397813,0.0356914239794319,"Sports",0,0,1,9145
"Sports Court",4240293,51.4529171352416,-0.424027531081783,"Sports",0,0,1,9146
"Pollards Hill Recreation Ground",4240302,51.4024393507641,-0.130845099808209,"Sports",0,0,1,9147
"Recreation Ground",4240302,51.5196764877796,-0.555412289790007,"Sports",0,0,1,9148
"Sports Facility",4240293,51.4788250047166,-0.355350407392156,"Sports",0,0,1,9149
"Maple Cross Recreation Ground",4240302,51.6213948288834,-0.508303161998335,"Sports",0,0,1,9150
"Sports Ground",4240302,51.5815519294403,-0.152133707189448,"Sports",0,0,1,9151
"Sports Facility",4240293,51.4613670099851,-0.201961275710154,"Sports",0,0,1,9152
"Sports Court",4240293,51.4839739829869,-0.0882551295663919,"Sports",0,0,1,9153
"Tennis Courts",4240305,51.396176044571,-0.0174822710964441,"Sports",0,0,1,9154
"Sports Court",4240293,51.4748416743239,-0.109588967381158,"Sports",0,0,1,9155
"Sports Facility",4240293,51.3410038456626,-0.0107895762297743,"Sports",0,0,1,9156
"Playing Fields",4240302,51.4289080369524,-0.414917966880533,"Sports",0,0,1,9157
"Uphall Recreation Ground",4240302,51.5530651321189,0.0691927619480728,"Sports",0,0,1,9158
"Sports Court",4240293,51.4842913631234,-0.215073616176648,"Sports",0,0,1,9159
"Sports Court",4240293,51.5524128006643,-0.101326205261372,"Sports",0,0,1,9160
"Games Court",4240293,51.5877212999842,-0.0805683820480188,"Sports",0,0,1,9161
"Playing Field",4240302,51.364049326124,-0.469133610960937,"Sports",0,0,1,9162
"Sports Court",4240293,51.5467866705394,-0.197297804834997,"Sports",0,0,1,9163
"Playing Field",4240302,51.354812067695,-0.424281056590346,"Sports",0,0,1,9164
"Recreation Ground",4240302,51.337252694537,-0.0089247654368663,"Sports",0,0,1,9165
"Sports Court",4240293,51.4201294052717,-0.0856994350762483,"Sports",0,0,1,9166
"Sports Court",4240293,51.5061271220252,-0.0400346230535121,"Sports",0,0,1,9167
"Sports Facility",4240293,51.5383483232176,-0.188316009305344,"Sports",0,0,1,9168
"Sports Facility",4240293,51.5352787525436,0.0037541605738104,"Sports",0,0,1,9169
"Sports Court",4240293,51.3426446837285,-0.505058049927635,"Sports",0,0,1,9170
"Sports Facility",4240293,51.5653345384154,-0.142876019463457,"Sports",0,0,1,9171
"Sports Court",4240293,51.4900481122986,0.0769935018474373,"Sports",0,0,1,9172
"Recreation Ground",4240302,51.2985773077874,-0.560898260513284,"Sports",0,0,1,9173
"Sports Facility",4240293,51.5405260271213,0.0040134919506667,"Sports",0,0,1,9174
"Sports Court",4240293,51.3745663581179,-0.114728404798088,"Sports",0,0,1,9175
"Sports Court",4240293,51.4979857372493,-0.131294107922655,"Sports",0,0,1,9176
"Sports Court",4240293,51.5903242613412,-0.0874315114730099,"Sports",0,0,1,9177
"Games Court",4240302,51.4751663352285,0.0395243549998272,"Sports",0,0,1,9178
"Tennis Courts",4240305,51.5198244642935,-0.0352376145518893,"Sports",0,0,1,9179
"Playing Field",4240302,51.6446037061659,-0.452551938084693,"Sports",0,0,1,9180
"Athletics Ground",4240289,51.5299078408451,-0.192734051870476,"Sports",0,0,1,9181
"Sports Facility",4240293,51.4412214290594,0.22237460812365,"Sports",0,0,1,9182
"Football Ground",4240302,51.5575985016378,-0.315877859263013,"Sports",0,0,1,9183
"Sports Court",4240293,51.5717077004124,-0.322433067067056,"Sports",0,0,1,9184
"Winslow Memorial Recreation Ground",4240302,51.43220634514,-0.390625169535197,"Sports",0,0,1,9185
"Sports Facility",4240293,51.4434992627657,-0.0441707395127187,"Sports",0,0,1,9186
"Sports Court",4240293,51.4425480392436,-0.101727728613524,"Sports",0,0,1,9187
"Sports Facility",4240293,51.3578186305293,-0.266472637044787,"Sports",0,0,1,9188
"Victoria Recreation Ground",4240302,51.6530359181764,-0.168908672093233,"Sports",0,0,1,9189
"Games Court",4240293,51.4501577755183,-0.425460964624534,"Sports",0,0,1,9190
"Recreation Ground",4240302,51.3960222104894,-0.205983659069536,"Sports",0,0,1,9191
"Tennis Courts",4240305,51.3303305195336,-0.500134631646898,"Sports",0,0,1,9192
"Sports Facility",4240293,51.5444688242356,-0.0404065232227069,"Sports",0,0,1,9193
"Recreation Ground",4240302,51.5655836559585,-0.384249644196708,"Sports",0,0,1,9194
"Games Court",4240293,51.4246406222656,-0.0971045949258738,"Sports",0,0,1,9195
"Football Pitch",4240302,51.520222080246,-0.0352997805549598,"Sports",0,0,1,9196
"Sports Facility",4240293,51.4233210873786,-0.558693874746552,"Sports",0,0,1,9197
"Sports Court",4240293,51.5347639096611,-0.114360035735503,"Sports",0,0,1,9198
"Sports Court",4240293,51.491209600106,-0.1080044320824,"Sports",0,0,1,9199
"Cricket Ground",4240302,51.6495802122231,0.119019615072683,"Sports",0,0,1,9200
"Sports Court",4240293,51.6029644851864,-0.0603875207940716,"Sports",0,0,1,9201
"Butts",4240299,51.5719519237884,-0.249513297855374,"Sports",0,0,1,9202
"Sports Court",4240302,51.5091479507511,-0.418182949472165,"Sports",0,0,1,9203
"Grassmeade Recreation Ground",4240302,51.3801348969136,0.11526910768289,"Sports",0,0,1,9204
"Sports Court",4240293,51.5030875975001,-0.55626537198074,"Sports",0,0,1,9205
"Sports Facility",4240293,51.3468161897336,-0.49165446476882,"Sports",0,0,1,9206
"Recreation Ground",4240302,51.3060433026729,-0.0500491775511732,"Sports",0,0,1,9207
"Sports Court",4240293,51.5848521491646,0.167348299970874,"Sports",0,0,1,9208
"Sports Court",4240293,51.4834824733731,-0.120710590943817,"Sports",0,0,1,9209
"Recreation Ground",4240302,51.3322861755427,-0.413304013569882,"Sports",0,0,1,9210
"Games Court",4240293,51.5010621362545,0.0582443887129357,"Sports",0,0,1,9211
"Recreation Ground",4240302,51.3953757588248,-0.334914190023966,"Sports",0,0,1,9212
"Sports Court",4240293,51.4901919099117,-0.0573126207486172,"Sports",0,0,1,9213
"Sports Facility",4240293,51.3718797428993,-0.240913645874131,"Sports",0,0,1,9214
"Sports Ground",4240302,51.4905519850053,0.263822497236081,"Sports",0,0,1,9215
"Sports Court",4240293,51.4566549944419,0.0933265259997078,"Sports",0,0,1,9216
"Playing Field",4240302,51.5483822211741,0.093947477214462,"Sports",0,0,1,9217
"Recreation Ground",4240302,51.3070651577188,-0.330779609626983,"Sports",0,0,1,9218
"South Croydon Recreation Ground",4240302,51.3506693565824,-0.0968419843371245,"Sports",0,0,1,9219
"Playing Field",4240302,51.5827391931764,0.234828216805176,"Sports",0,0,1,9220
"Sports Court",4240293,51.508831369063,-0.21800555905251,"Sports",0,0,1,9221
"Running Track",4240289,51.5815302684897,-0.420510414066874,"Sports",0,0,1,9222
"Games Court",4240293,51.4877655281373,-0.0737644524852181,"Sports",0,0,1,9223
"Sports Court",4240293,51.6032423411698,-0.168362347208101,"Sports",0,0,1,9224
"Sports Court",4240293,51.3144895313665,-0.0642560949585638,"Sports",0,0,1,9225
"Sports Court",4240293,51.31517324538,-0.0648156647399791,"Sports",0,0,1,9226
"Sports Facility",4240293,51.4041860704915,-0.158699676968376,"Sports",0,0,1,9227
"Sports Court",4240293,51.5303941028009,-0.130688189708622,"Sports",0,0,1,9228
"Sports Facility",4240293,51.5829383905839,-0.0696700361627118,"Sports",0,0,1,9229
"Sports Court",4240293,51.4606395704907,-0.0855883182990041,"Sports",0,0,1,9230
"Sports Ground",4240302,51.4371472447484,0.0684790773793216,"Sports",0,0,1,9231
"Recreation Ground",4240302,51.4793052368467,-0.246556256464798,"Sports",0,0,1,9232
"Sports Ground",4240302,51.3511198808836,-0.200567613821897,"Sports",0,0,1,9233
"Sports Ground",4240302,51.3537558987562,-0.220127043954407,"Sports",0,0,1,9234
"Swimming Pool",4240304,51.5380965643987,-0.0349165444909888,"Sports",0,0,1,9235
"Recreation Ground",4240302,51.5861039006002,0.132700180096531,"Sports",0,0,1,9236
"Recreation Ground",4240302,51.296965774316,0.165904586139843,"Sports",0,0,1,9237
"Recreation Grounds",4240302,51.4047590746129,0.0336639573712173,"Sports",0,0,1,9238
"Sports Facility",4240293,51.4685799758362,-0.111086023142345,"Sports",0,0,1,9239
"Sports Court",4240293,51.5277007179847,0.0250611809652122,"Sports",0,0,1,9240
"Games Court",4240293,51.5541204175418,-0.367810854273082,"Sports",0,0,1,9241
"Tennis Court",4240305,51.6354344898382,-0.151126528541572,"Sports",0,0,1,9242
"Recreation Ground",4240302,51.5322921036804,0.0175626565331714,"Sports",0,0,1,9243
"King George V Playing Field",4240302,51.6374125041438,-0.49795695973135,"Sports",0,0,1,9244
"Recreation Ground",4240302,51.3944633535309,-0.048308436583562,"Sports",0,0,1,9245
"Tennis Court",4240305,51.3008010499246,0.0873019764902848,"Sports",0,0,1,9246
"Tennis Courts",4240305,51.4879228663116,-0.211319300241598,"Sports",0,0,1,9247
"Sports Court",4240293,51.4297020081255,-0.372909904093856,"Sports",0,0,1,9248
"Cricket Ground",4240302,51.3233129672275,-0.171900936117583,"Sports",0,0,1,9249
"Running Track",4240289,51.4383406132868,-0.20805983188192,"Sports",0,0,1,9250
"Recreation Ground",4240302,51.6457302640129,-0.39683853279455,"Sports",0,0,1,9251
"Sports Facility",4240293,51.3545995992635,-0.226840186149081,"Sports",0,0,1,9252
"Sports Court",4240293,51.5014672744444,-0.290549523166918,"Sports",0,0,1,9253
"Sports Court",4240293,51.5418133203116,-0.384286977813191,"Sports",0,0,1,9254
"Games Court",4240293,51.4388869364762,-0.406568437366948,"Sports",0,0,1,9255
"Sports Court",4240293,51.4680387261966,-0.192556491028644,"Sports",0,0,1,9256
"Sports Court",4240293,51.5318097459605,-0.327518913890888,"Sports",0,0,1,9257
"Sports Facility",4240293,51.4807622723475,-0.0656920390296302,"Sports",0,0,1,9258
"Sports Ground",4240302,51.4085507120902,-0.24182457640537,"Sports",0,0,1,9259
"Tennis Courts",4240305,51.462228411691,-0.244562024218441,"Sports",0,0,1,9260
"Sports Ground",4240302,51.5595885985208,-0.203419194840177,"Sports",0,0,1,9261
"Games Court",4240293,51.4629157294529,-0.253855603202916,"Sports",0,0,1,9262
"Football Ground",4240302,51.6264244815578,0.0540396733391063,"Sports",0,0,1,9263
"Sports Facility",4240293,51.5783957977861,-0.407481465713264,"Sports",0,0,1,9264
"Cricket Ground",4240302,51.5705834983789,0.0722162953994309,"Sports",0,0,1,9265
"Tennis Court",4240305,51.4857951093099,0.0632073715311535,"Sports",0,0,1,9266
"Games Court",4240293,51.4873913685261,0.078226761395732,"Sports",0,0,1,9267
"Tennis Courts",4240305,51.6392822027613,-0.481617141562088,"Sports",0,0,1,9268
"Sports Court",4240293,51.3603743845418,0.105495647277488,"Sports",0,0,1,9269
"Sports Ground",4240302,51.4203256147093,-0.33683670092591,"Sports",0,0,1,9270
"Football Pitches",4240302,51.3886168311501,0.0211937674032413,"Sports",0,0,1,9271
"Tennis Court",4240305,51.4823299276556,-0.511148186517534,"Sports",0,0,1,9272
"St Mary's Recreation Ground",4240302,51.4439185541871,0.154360644399902,"Sports",0,0,1,9273
"Football Ground",4240302,51.3034302137518,-0.233132464440256,"Sports",0,0,1,9274
"Cricket Ground",4240302,51.3026506391826,-0.490102960715849,"Sports",0,0,1,9275
"Beechholme Recreation Ground",4240302,51.3287098347526,-0.217248695214675,"Sports",0,0,1,9276
"Football Ground",4240302,51.5684241746832,-0.0277967558977567,"Sports",0,0,1,9277
"Sports Court",4240293,51.4058885080507,0.102955819138472,"Sports",0,0,1,9278
"Playing Field",4240302,51.3601132948047,-0.0286911120406496,"Sports",0,0,1,9279
"Kingston Hill Recreation Ground",4240302,51.5878539329842,0.140156156783679,"Sports",0,0,1,9280
"Games Court",4240293,51.4786313977558,-0.128326589016353,"Sports",0,0,1,9281
"Recreation Ground",4240302,51.5446893558485,0.0611198358746961,"Sports",0,0,1,9282
"Sports Ground",4240302,51.4166540594417,-0.409731753208736,"Sports",0,0,1,9283
"Recreation Ground",4240302,51.6272971105087,-0.0767253858391859,"Sports",0,0,1,9284
"Sports Facility",4240293,51.5448773445943,-0.0858476843632438,"Sports",0,0,1,9285
"Sports Facility",4240293,51.3982880918291,-0.337424786570637,"Sports",0,0,1,9286
"Rickman Hill Recreation Ground",4240302,51.3121031884507,-0.156278681738214,"Sports",0,0,1,9287
"Playing Field",4240302,51.5759857324183,0.240570132818367,"Sports",0,0,1,9288
"Sports Court",4240302,51.6076480416096,0.225152992714272,"Sports",0,0,1,9289
"Recreation Ground",4240302,51.4200073244777,-0.188684496552051,"Sports",0,0,1,9290
"Sports Ground",4240302,51.6103989325145,0.0435207746842397,"Sports",0,0,1,9291
"Sports Ground",4240302,51.4695003814083,-0.271054632980854,"Sports",0,0,1,9292
"Sports Court",4240293,51.4826615439106,-0.203154570119997,"Sports",0,0,1,9293
"Tennis Courts",4240305,51.4946698755186,-0.257730666596903,"Sports",0,0,1,9294
"Tennis Court",4240305,51.5751138549032,0.108518394372889,"Sports",0,0,1,9295
"Sports Court",4240293,51.5656186667858,-0.117816358267025,"Sports",0,0,1,9296
"Sports Ground",4240302,51.3797269162025,-0.0002647779424599,"Sports",0,0,1,9297
"Sports Facility",4240293,51.3676745634504,-0.0298188395588549,"Sports",0,0,1,9298
"Sports Facility",4240293,51.5601717393306,-0.34467051257413,"Sports",0,0,1,9299
"Sports Court",4240293,51.6032478848961,0.213786286362673,"Sports",0,0,1,9300
"Running Track",4240289,51.607114873109,0.0505308123290242,"Sports",0,0,1,9301
"Henry Barrass Recreation Ground",4240302,51.6329453703996,-0.0606072420742886,"Sports",0,0,1,9302
"Sports Ground",4240302,51.4323975092643,0.0398834127561059,"Sports",0,0,1,9303
"Sports Court",4240293,51.3728446772188,-0.261580493859572,"Sports",0,0,1,9304
"Cricket Ground",4240302,51.5841510855186,-0.133121990639088,"Sports",0,0,1,9305
"Playing Field",4240302,51.4737371847047,0.0928585797474165,"Sports",0,0,1,9306
"Tennis Court",4240305,51.4021288808903,-0.232303194596514,"Sports",0,0,1,9307
"Games Court",4240293,51.5041330504145,-0.28405221634644,"Sports",0,0,1,9308
"Sports Facility",4240293,51.529464859885,-0.0596203994145915,"Sports",0,0,1,9309
"Recreation Ground",4240302,51.3619912516456,-0.224209045345471,"Sports",0,0,1,9310
"Games Court",4240293,51.4930397551491,-0.077878269229358,"Sports",0,0,1,9311
"Sports Court",4240293,51.4873046024513,-0.40217339411323,"Sports",0,0,1,9312
"Recreation Ground",4240302,51.5681471639776,-0.50049601290718,"Sports",0,0,1,9313
"Sports Court",4240293,51.5679183954083,-0.206663522308579,"Sports",0,0,1,9314
"Cycle Track",4240289,51.4431119101214,0.237021123120672,"Sports",0,0,1,9315
"Sports Court",4240293,51.456159681068,-0.117701894654773,"Sports",0,0,1,9316
"Recreation Ground",4240302,51.3971394420965,0.031744635146275,"Sports",0,0,1,9317
"Sports Facility",4240293,51.5395271049844,-0.391981656294713,"Sports",0,0,1,9318
"Sports Court",4240293,51.5422589166275,-0.0507983336473636,"Sports",0,0,1,9319
"Recreation Ground",4240302,51.4348376403673,0.253623549064025,"Sports",0,0,1,9320
"Recreation Ground",4240302,51.454434282716,-0.483706126816012,"Sports",0,0,1,9321
"Sports Court",4240293,51.5113390887096,0.0614170175992634,"Sports",0,0,1,9322
"Elm Grove Recreation Ground",4240302,51.3837090121202,-0.412874320816466,"Sports",0,0,1,9323
"Sports Ground",4240302,51.5651324127368,-0.281162366787148,"Sports",0,0,1,9324
"Sports Facility",4240293,51.5089775691468,-0.0698436243154025,"Sports",0,0,1,9325
"Sports Facility",4240293,51.505431139931,-0.310286005131582,"Sports",0,0,1,9326
"Sports Facility",4240293,51.3647496783176,-0.207759052796147,"Sports",0,0,1,9327
"Sports Ground",4240302,51.3558997102418,-0.427058712915999,"Sports",0,0,1,9328
"Eastcote Hockey and Badminton Club",4240302,51.5826051988531,-0.419068764258384,"Sports",0,0,1,9329
"Sports Ground",4240302,51.4371468873191,-0.0293574631571476,"Sports",0,0,1,9330
"Drayton Manor High School Playing Field",4240302,51.5263355620513,-0.34510499035724,"Sports",0,0,1,9331
"Hockey Ground",4240302,51.6179842867991,0.0598239061968725,"Sports",0,0,1,9332
"Playing Field",4240302,51.397331016277,0.0015954741755799,"Sports",0,0,1,9333
"Sports Facility",4240293,51.3853535314007,-0.0340466990014251,"Sports",0,0,1,9334
"Recreation Ground",4240302,51.3091921887573,0.170797794773224,"Sports",0,0,1,9335
"Rugby Football Ground",4240302,51.5604121634726,-0.314123513416514,"Sports",0,0,1,9336
"Sports Facility",4240293,51.5820647794682,-0.41813491843294,"Sports",0,0,1,9337
"Croydon Post Office Social and Athletic Club",4240289,51.3187724187614,-0.0587443625244233,"Sports",0,0,1,9338
"Tennis Court",4240305,51.5571351952748,-0.149874799840136,"Sports",0,0,1,9339
"Sports Ground",4240302,51.629195332427,0.0740237975241475,"Sports",0,0,1,9340
"Rugby Football Ground",4240302,51.4312111320309,-0.415062684391034,"Sports",0,0,1,9341
"St Alfege Recreation Ground",4240302,51.4806467876675,-0.0116939646650838,"Sports",0,0,1,9342
"Echelforde Recreation Ground",4240302,51.4359230699809,-0.479280727271177,"Sports",0,0,1,9343
"Sports Facility",4240293,51.5076353624286,-0.255086161038588,"Sports",0,0,1,9344
"Sports Court",4240293,51.487174574333,-0.0838000852483016,"Sports",0,0,1,9345
"Football Pitch",4240302,51.5307241543913,-0.192662797148599,"Sports",0,0,1,9346
"Sports Facility",4240293,51.3873076861331,-0.0213869032426181,"Sports",0,0,1,9347
"Sports Court",4240293,51.5522967976197,-0.100826179564611,"Sports",0,0,1,9348
"Collier Row Recreation Ground",4240302,51.5992925824415,0.155444271539816,"Sports",0,0,1,9349
"Games Court",4240293,51.6075598828523,-0.162686234140704,"Sports",0,0,1,9350
"Sports Court",4240293,51.5589109952959,-0.124037034150215,"Sports",0,0,1,9351
"Sports Court",4240293,51.5776510309486,0.215385347692475,"Sports",0,0,1,9352
"Sports Facility",4240293,51.471579391272,-0.234302562537088,"Sports",0,0,1,9353
"Sports Court",4240293,51.5286242809534,-0.209188298525069,"Sports",0,0,1,9354
"Sports Ground",4240302,51.4378893724284,-0.03174708925807,"Sports",0,0,1,9355
"Sports Court",4240293,51.3321244848787,-0.0795482565901768,"Sports",0,0,1,9356
"Games Court",4240293,51.4778903533743,-0.128097708924669,"Sports",0,0,1,9357
"Playing Field",4240302,51.3711594785111,-0.310449350334334,"Sports",0,0,1,9358
