name,pointx_class,lat,lon,poi_class,Bus stop,Railway stations,Taxi rank,Underground entrance
Bus Stop (Winslow Close),10590732.0,51.56105276139705,-0.2546725418580898,Bus stop,1,0,0,0
Bus Stop (North Circular Road Golders Green),10590732.0,51.5814737411978,-0.2128126307218814,Bus stop,1,0,0,0
Bus Stop (North Circular Road Golders Green),10590732.0,51.581623902258976,-0.2132253120698962,Bus stop,1,0,0,0
Bus Stop (Yeats Close),10590732.0,51.55229897027308,-0.2537815454611511,Bus stop,1,0,0,0
Bus Stop (North Circular Road Beckton),10590732.0,51.52423579176707,0.0695245626218655,Bus stop,1,0,0,0
Bus Stop (Oakwood Road St. Pauls Church),10590732.0,51.37351552147124,0.0705508348403898,Bus stop,1,0,0,0
Bus Stop (Bancroft Road Ocean Estate),10590732.0,51.52223065876117,-0.0447488935952821,Bus stop,1,0,0,0
Bus Stop (Ocean Estate),10590732.0,51.52225223402678,-0.0422685784079164,Bus stop,1,0,0,0
Bus Stop (Ockendon Road),10590732.0,51.54449339731309,-0.0893250804999626,Bus stop,1,0,0,0
Bus Stop (Odeon Parade Upton Gardens),10590732.0,51.58414875122987,-0.3133577262660263,Bus stop,1,0,0,0
Bus Stop (Offord Road),10590732.0,51.54439277702141,-0.1108756989214269,Bus stop,1,0,0,0
Bus Stop (Offord Road),10590732.0,51.5441079286845,-0.110498106742883,Bus stop,1,0,0,0
Bus Stop (Oglethorpe Road),10590732.0,51.55522395080455,0.1471280335423754,Bus stop,1,0,0,0
Bus Stop (Okehampton Crescent Lodge Hill),10590732.0,51.47263778157352,0.1132385530037428,Bus stop,1,0,0,0
Bus Stop (Okehampton Road),10590732.0,51.53760143203273,-0.2223759607209288,Bus stop,1,0,0,0
Bus Stop (Okehampton Road),10590732.0,51.537515743963,-0.2220620689744768,Bus stop,1,0,0,0
Bus Stop (Oxford Road Wealdstone),10590732.0,51.593376535004026,-0.332361633274949,Bus stop,1,0,0,0
Bus Stop (Palmerston Road),10590732.0,51.59318960842787,-0.3318631838740867,Bus stop,1,0,0,0
Bus Stop (Oxford Road),10590732.0,51.58148192972871,-0.3496840277473648,Bus stop,1,0,0,0
Bus Stop (Oxford Road),10590732.0,51.58125237075648,-0.3493459472682476,Bus stop,1,0,0,0
Bus Stop (Oxford Road Hampton Hill),10590732.0,51.427827511994906,-0.3488244880254669,Bus stop,1,0,0,0
Bus Stop (Oxford Road Hampton Hill),10590732.0,51.42802184620373,-0.3498531909206575,Bus stop,1,0,0,0
Bus Stop (Crown Walk),10590732.0,51.54576707740841,-0.4824027879853947,Bus stop,1,0,0,0
Bus Stop (Park Street),10590732.0,51.37348553865589,-0.0979333477430846,Bus stop,1,0,0,0
Bus Stop (Park Street),10590732.0,51.37342729378453,-0.0982231244790358,Bus stop,1,0,0,0
Bus Stop (Park View Road (Ub8)),10590732.0,51.51967195190817,-0.4562161112272015,Bus stop,1,0,0,0
Bus Stop (Randall Avenue Dollis Hill Ln),10590732.0,51.55906350323001,-0.2448955149507931,Bus stop,1,0,0,0
Bus Stop (Prince Albert Rd London Zoo),10590732.0,51.53467687369691,-0.1467050610956802,Bus stop,1,0,0,0
Bus Stop (Regent's Park Barracks),10590732.0,51.534456411873066,-0.1464112223408028,Bus stop,1,0,0,0
Bus Stop (Parkway),10590732.0,51.53753371517991,-0.1453921788889505,Bus stop,1,0,0,0
Bus Stop (New Addington Tram Stop),10590732.0,51.34287197370284,-0.0180747150725105,Bus stop,1,0,0,0
Bus Stop (New Addington Tram Stop),10590732.0,51.3430026409054,-0.0172937048585356,Bus stop,1,0,0,0
Bus Stop (Peel Way),10590732.0,51.52741395678734,-0.4671699129206365,Bus stop,1,0,0,0
Bus Stop (Brunel University Sports Park),10590732.0,51.52870752626879,-0.4650072655519507,Bus stop,1,0,0,0
Bus Stop (Colham Road),10590732.0,51.5255150604779,-0.4588150988894054,Bus stop,1,0,0,0
Bus Stop (Pier Street),10590732.0,51.49231051495547,-0.0061977993556155,Bus stop,1,0,0,0
Bus Stop (Pilgrim's Lane),10590732.0,51.5546680630648,-0.1725646091896429,Bus stop,1,0,0,0
Bus Stop (Pilgrim's Lane),10590732.0,51.55494372894004,-0.1729430400594702,Bus stop,1,0,0,0
Bus Stop (Ron Leighton Way),10590732.0,51.53571615736113,0.0512854943784997,Bus stop,1,0,0,0
Bus Stop (Ron Leighton Way),10590732.0,51.53553493270788,0.0513638628294627,Bus stop,1,0,0,0
Bus Stop (Pimlico Academy & Library),10590732.0,51.48764089662365,-0.1384293480682511,Bus stop,1,0,0,0
Bus Stop (Pimlico Academy & Library),10590732.0,51.48834604918108,-0.1380981388115613,Bus stop,1,0,0,0
Bus Stop (Pimlico Academy & Library),10590732.0,51.48828762749982,-0.1372506730798812,Bus stop,1,0,0,0
Bus Stop (Pine Coombe),10590732.0,51.36443882248213,-0.0519655467794625,Bus stop,1,0,0,0
Bus Stop (Jollys Lane),10590732.0,51.52489393711592,-0.3891528248862861,Bus stop,1,0,0,0
Bus Stop (Yeading Retail Park),10590732.0,51.52398592942108,-0.3878586851665398,Bus stop,1,0,0,0
Bus Stop (Jubilee Road (Ub6)),10590732.0,51.54126757998311,-0.3204522232930518,Bus stop,1,0,0,0
Bus Stop (Jubilee Road (Ub6)),10590732.0,51.54128018994622,-0.3200768239416854,Bus stop,1,0,0,0
Bus Stop (Musbury Street),10590732.0,51.51461259620165,-0.0533191689605587,Bus stop,1,0,0,0
Bus Stop (Musbury Street),10590732.0,51.51592807558804,-0.0529315811231724,Bus stop,1,0,0,0
Bus Stop (Jude Street),10590732.0,51.51163113577029,0.0125019120197216,Bus stop,1,0,0,0
Bus Stop (Julians Primary School),10590732.0,51.4277295125543,-0.114626858858654,Bus stop,1,0,0,0
Bus Stop (Julians Primary School),10590732.0,51.42893049295095,-0.1143760244935786,Bus stop,1,0,0,0
Bus Stop (King Alfred Avenue),10590732.0,51.427179211856185,-0.0260375869368987,Bus stop,1,0,0,0
Bus Stop (King Alfred Avenue),10590732.0,51.42684886985085,-0.0267135351971159,Bus stop,1,0,0,0
Bus Stop (King Charles Road),10590732.0,51.38312538325903,-0.2879926404628639,Bus stop,1,0,0,0
Bus Stop (King David Lane),10590732.0,51.51068383312716,-0.0528381405807712,Bus stop,1,0,0,0
Bus Stop (King Edward Avenue),10590732.0,51.52223907515776,0.2138334521561826,Bus stop,1,0,0,0
Bus Stop (King Edward Memorial Park),10590732.0,51.509272814644895,-0.0507222502847915,Bus stop,1,0,0,0
Bus Stop (King Edward Memorial Park),10590732.0,51.50897363570519,-0.0505765008686374,Bus stop,1,0,0,0
Bus Stop (King Edward Road (En5)),10590732.0,51.65307319493483,-0.1901058900191593,Bus stop,1,0,0,0
Bus Stop (King Edward Road (En5)),10590732.0,51.65329883254192,-0.1895764730085095,Bus stop,1,0,0,0
Bus Stop (King Edward Road (E10)),10590732.0,51.568002950126846,-0.0078660758966871,Bus stop,1,0,0,0
Bus Stop (King Edward Road (E10)),10590732.0,51.56778295312638,-0.0081498543600749,Bus stop,1,0,0,0
Bus Stop (King Edward's Road),10590732.0,51.53736839265965,-0.0568473181738004,Bus stop,1,0,0,0
Bus Stop (King Edward Road (E17)),10590732.0,51.58782272877955,-0.0350769131922281,Bus stop,1,0,0,0
Bus Stop (Shipwright Road),10590732.0,51.49878599719194,-0.0360849191069074,Bus stop,1,0,0,0
Bus Stop (Shipwright Road),10590732.0,51.49802572081754,-0.0368667877099859,Bus stop,1,0,0,0
Bus Stop (Ladygate Lane),10590732.0,51.58135984946699,-0.4319430076252135,Bus stop,1,0,0,0
Bus Stop (Ladygate Lane),10590732.0,51.5814847173118,-0.4318665440783659,Bus stop,1,0,0,0
Bus Stop (Ladysmith Road (E16)),10590732.0,51.524930327361766,0.013607254109655,Bus stop,1,0,0,0
Bus Stop (Ladysmith Road Enfield),10590732.0,51.652261708078335,-0.0740843877783681,Bus stop,1,0,0,0
Bus Stop (Ladysmith Road Enfield),10590732.0,51.65218606012653,-0.0749549674925481,Bus stop,1,0,0,0
Bus Stop (Lady Somerset Road Tufnell Park),10590732.0,51.55499117004296,-0.139907416835159,Bus stop,1,0,0,0
Bus Stop (Lady Somerset Road Tufnell Park),10590732.0,51.55474830228588,-0.1399028997015029,Bus stop,1,0,0,0
Bus Stop (Rabbits Road),10590732.0,51.5530185596148,0.0543429902923416,Bus stop,1,0,0,0
Bus Stop (Ladywood Avenue),10590732.0,51.39115414435985,0.0890990521892996,Bus stop,1,0,0,0
Bus Stop (Ladywood Avenue),10590732.0,51.39091232145247,0.0895480033144162,Bus stop,1,0,0,0
Bus Stop (Lake Avenue),10590732.0,51.5257352515607,0.2172756447935856,Bus stop,1,0,0,0
Bus Stop (Lake Avenue),10590732.0,51.525469249165965,0.2175510529423147,Bus stop,1,0,0,0
Bus Stop (Lebanon Court),10590732.0,51.4491763829938,-0.3235457462245125,Bus stop,1,0,0,0
Bus Stop (Lebanon Court),10590732.0,51.44884918563825,-0.3239319069986697,Bus stop,1,0,0,0
Bus Stop (Leckwith Avenue),10590732.0,51.47729302836039,0.1332697969684671,Bus stop,1,0,0,0
Bus Stop (Leckwith Avenue),10590732.0,51.47712387926647,0.1331754969045105,Bus stop,1,0,0,0
Bus Stop (Aden Grove),10590732.0,51.55372388542183,-0.0884767067533909,Bus stop,1,0,0,0
Bus Stop (Poplar Close),10590732.0,51.550290410283374,-0.0304057723924645,Bus stop,1,0,0,0
Bus Stop (Lee Conservancy Rd Poplar Cl),10590732.0,51.55060492271736,-0.0303921876034213,Bus stop,1,0,0,0
Bus Stop (Lee Gardens Avenue),10590732.0,51.56470832609164,0.2349279153171162,Bus stop,1,0,0,0
Bus Stop (Lee Gardens Avenue),10590732.0,51.56376769757561,0.2347374972811431,Bus stop,1,0,0,0
Bus Stop (Burnt Ash Road Lee Road),10590732.0,51.45583796150098,0.0115870665296066,Bus stop,1,0,0,0
Bus Stop (Burnt Ash Road Lee Road),10590732.0,51.45612946197078,0.0113695734190597,Bus stop,1,0,0,0
Bus Stop (Lee Green the Old Tigers Head),10590732.0,51.45663592330176,0.0101539134362558,Bus stop,1,0,0,0
Bus Stop (Lee Road),10590732.0,51.5396558954185,-0.3121623323738225,Bus stop,1,0,0,0
Bus Stop (Link Way),10590732.0,51.38402510835806,0.0425547455637716,Bus stop,1,0,0,0
Bus Stop (Clapton Girls' Tech College),10590732.0,51.55348990561197,-0.0534628800072314,Bus stop,1,0,0,0
Bus Stop (Clapton Girls' Tech College),10590732.0,51.55328694756159,-0.053154197617091,Bus stop,1,0,0,0
Bus Stop (Linstead Way),10590732.0,51.44970442617122,-0.2161349452322488,Bus stop,1,0,0,0
Bus Stop (Sorrel Bank),10590732.0,51.34618746940378,-0.0446551290372846,Bus stop,1,0,0,0
Bus Stop (Linton Mead Primary School),10590732.0,51.507584553813246,0.1127081158770898,Bus stop,1,0,0,0
Bus Stop (Lionel Road),10590732.0,51.491725943735815,-0.2916053579568151,Bus stop,1,0,0,0
Bus Stop (Lionel Road North),10590732.0,51.49994775782915,-0.2992221025744173,Bus stop,1,0,0,0
Bus Stop (Lionel Road North),10590732.0,51.49915829453227,-0.3005913700254686,Bus stop,1,0,0,0
Bus Stop (Lion Road),10590732.0,51.45791332844639,0.1352450091206551,Bus stop,1,0,0,0
Bus Stop (Lion Road),10590732.0,51.457722046701626,0.1373521566007665,Bus stop,1,0,0,0
Bus Stop (Lord's Cricket Ground),10590732.0,51.5311585630822,-0.1706226765897609,Bus stop,1,0,0,0
Bus Stop (Lord's Cricket Ground),10590732.0,51.53067686381853,-0.169719267199939,Bus stop,1,0,0,0
Bus Stop (Lordship Lane (N17)),10590732.0,51.597885243862834,-0.0681122101373762,Bus stop,1,0,0,0
Bus Stop (Lordship Lane (N17)),10590732.0,51.598926455148096,-0.0679958256811698,Bus stop,1,0,0,0
Bus Stop (All Hallows Road),10590732.0,51.598981384715984,-0.0773646052425324,Bus stop,1,0,0,0
Bus Stop (Lordship Lane Wood Vale),10590732.0,51.4418501297725,-0.0656386722363956,Bus stop,1,0,0,0
Bus Stop (Lordship Lane Wood Vale),10590732.0,51.441807095986064,-0.0657556078811935,Bus stop,1,0,0,0
Bus Stop (Lordship Lane Estate),10590732.0,51.443260694657134,-0.0699248813976595,Bus stop,1,0,0,0
Bus Stop (Lordship Lane Estate),10590732.0,51.44330635864506,-0.0716066003372957,Bus stop,1,0,0,0
Bus Stop (Lordship Park),10590732.0,51.56439413569246,-0.0926607226331299,Bus stop,1,0,0,0
Bus Stop (Lordship Road),10590732.0,51.56605398740727,-0.0841503890987242,Bus stop,1,0,0,0
Bus Stop (Lordship Road),10590732.0,51.56602255492081,-0.083877562556836,Bus stop,1,0,0,0
Bus Stop (Lord Street),10590732.0,51.50155096618188,0.0508747417562342,Bus stop,1,0,0,0
Bus Stop (Manor Road (Tw9)),10590732.0,51.46736400075149,-0.2890312556631775,Bus stop,1,0,0,0
Bus Stop (Manordene Road),10590732.0,51.50960194007013,0.1244890929593348,Bus stop,1,0,0,0
Bus Stop (Manor Drive (N14)),10590732.0,51.634475359017394,-0.1405011037704289,Bus stop,1,0,0,0
Bus Stop (Manor Farm Road),10590732.0,51.53742693274771,-0.3060011955470595,Bus stop,1,0,0,0
Bus Stop (Manor Farm Road),10590732.0,51.5385292701696,-0.3057439714888779,Bus stop,1,0,0,0
Bus Stop (Manor Gate),10590732.0,51.54660262388336,-0.3814203928049438,Bus stop,1,0,0,0
Bus Stop (Manor Gate),10590732.0,51.54631561076677,-0.3814738435465341,Bus stop,1,0,0,0
Bus Stop (Manor Gate Road),10590732.0,51.4131758092684,-0.2878194407330197,Bus stop,1,0,0,0
Bus Stop (Mashiters Hill),10590732.0,51.59625970668195,0.1753563360152172,Bus stop,1,0,0,0
Bus Stop (Brighton Road (E6)),10590732.0,51.52745270658176,0.0660950451099695,Bus stop,1,0,0,0
Bus Stop (Matthias Road),10590732.0,51.55208091451532,-0.0814776173124564,Bus stop,1,0,0,0
Bus Stop (Matthias Road),10590732.0,51.55194991966057,-0.0811657923874483,Bus stop,1,0,0,0
Bus Stop (Mattison Road),10590732.0,51.57999654483388,-0.0993395916604661,Bus stop,1,0,0,0
Bus Stop (Mawney Road (Rm7)),10590732.0,51.58280240090816,0.1663413678936772,Bus stop,1,0,0,0
Bus Stop (Mawney Road (Rm7)),10590732.0,51.582652251629376,0.1666806565064282,Bus stop,1,0,0,0
Bus Stop (Mawney Road (Rm1)),10590732.0,51.57706700518588,0.1769221028882734,Bus stop,1,0,0,0
Bus Stop (Mawney Road (Rm1)),10590732.0,51.5770333615219,0.1772813165023994,Bus stop,1,0,0,0
Bus Stop (Maxey Road),10590732.0,51.49116799327772,0.0772316754875388,Bus stop,1,0,0,0
Bus Stop (Maxey Road),10590732.0,51.490868603386055,0.0768723362037264,Bus stop,1,0,0,0
Bus Stop (Maxim Road the Ship),10590732.0,51.48528848698545,0.1728933140355907,Bus stop,1,0,0,0
Bus Stop (Maxwell Road),10590732.0,51.50062508704414,-0.4650144075530449,Bus stop,1,0,0,0
Bus Stop (Millbank),10590732.0,51.49469017696473,-0.1265163738944766,Bus stop,1,0,0,0
Bus Stop (Millbrook Avenue),10590732.0,51.459042033379085,0.0840211683195179,Bus stop,1,0,0,0
Bus Stop (Mill Lane Chadwell Heath),10590732.0,51.57528691697308,0.1407275102655708,Bus stop,1,0,0,0
Bus Stop (Whalebone Grove),10590732.0,51.57442544226373,0.1411199876363288,Bus stop,1,0,0,0
Bus Stop (Mill Brook Road),10590732.0,51.3950096666233,0.114302085077026,Bus stop,1,0,0,0
Bus Stop (Millbrook Road),10590759.0,51.63027955691703,-0.0568817743367265,Bus stop,1,0,0,0
Bus Stop (Millennium Village Oval Square),10590732.0,51.49407343530107,0.0132555438460524,Bus stop,1,0,0,0
Bus Stop (Millennium Village Oval Square),10590732.0,51.49402958183387,0.0137146120289832,Bus stop,1,0,0,0
Bus Stop (Millennium Primary School),10590732.0,51.49407222408361,0.0107055798643616,Bus stop,1,0,0,0
Bus Stop (Millennium Primary School),10590732.0,51.4938810510298,0.0108412292356547,Bus stop,1,0,0,0
Bus Stop (Millennium Village South),10590732.0,51.49197930945834,0.0137106914389456,Bus stop,1,0,0,0
Bus Stop (Morford Way),10590732.0,51.57756721116974,-0.3987935383764112,Bus stop,1,0,0,0
Bus Stop (Morford Way),10590732.0,51.57813738022822,-0.3990621431556841,Bus stop,1,0,0,0
Bus Stop (Morgan Road),10590732.0,51.41238884097383,0.0150144098368257,Bus stop,1,0,0,0
Bus Stop (Morgan Road),10590732.0,51.41247499473378,0.0152339070921654,Bus stop,1,0,0,0
Bus Stop (Morgans Lane),10590732.0,51.525548060909486,-0.4361673840350115,Bus stop,1,0,0,0
Bus Stop (Morgans Walk),10590732.0,51.478608514676345,-0.1713291843558121,Bus stop,1,0,0,0
Bus Stop (L Addiscombe Rd Davidson Rd),10590732.0,51.380682137845696,-0.0881361661277187,Bus stop,1,0,0,0
Bus Stop (Davidson Road Selhurst),10590732.0,51.38077824625103,-0.0890662408097326,Bus stop,1,0,0,0
Bus Stop (Morley Avenue),10590732.0,51.59906165383752,-0.0982982062622497,Bus stop,1,0,0,0
Bus Stop (Morley Crescent West),10590732.0,51.59467388455471,-0.3042909368465594,Bus stop,1,0,0,0
Bus Stop (Morley Crescent West),10590732.0,51.59445167550789,-0.3050932718872766,Bus stop,1,0,0,0
Bus Stop (Morley Road),10590732.0,51.45891144366987,-0.0120154286880511,Bus stop,1,0,0,0
Bus Stop (St Pauls Churchyard),10590732.0,51.51304379341418,-0.0974582349708605,Bus stop,1,0,0,0
Bus Stop (New City Road Plaistow),10590732.0,51.527900874050864,0.0322064736760774,Bus stop,1,0,0,0
Bus Stop (New City Road Plaistow),10590732.0,51.52859676409621,0.0335638474595503,Bus stop,1,0,0,0
Bus Stop (New City Road Upton Park),10590732.0,51.524882703199154,0.039265692135407,Bus stop,1,0,0,0
Bus Stop (New Cross Bus Garage),10590732.0,51.4745156514117,-0.044745134240475,Bus stop,1,0,0,0
Bus Stop (New Cross Bus Garage),10590732.0,51.47439845609903,-0.0441885471774511,Bus stop,1,0,0,0
Bus Stop (New Cross Bus Garage),10590732.0,51.47409892355402,-0.0445613557642011,Bus stop,1,0,0,0
Bus Stop (New Cross Bus Garage),10590732.0,51.47409364331544,-0.0442447845393133,Bus stop,1,0,0,0
Bus Stop (Point Place),10590732.0,51.545087901689485,-0.2738877080746003,Bus stop,1,0,0,0
Bus Stop (North Common Road (W5)),10590732.0,51.51316040903687,-0.2969430092774204,Bus stop,1,0,0,0
Bus Stop (North Common Road (Ub8)),10590732.0,51.554834342125,-0.4701863172124993,Bus stop,1,0,0,0
Bus Stop (North Common Road (Ub8)),10590732.0,51.55471430016745,-0.4699451262184047,Bus stop,1,0,0,0
Bus Stop (Abbotts Road),10590732.0,51.511916796070295,-0.3825202771512045,Bus stop,1,0,0,0
Bus Stop (Northcote Avenue),10590732.0,51.51166308196965,-0.3804252388269249,Bus stop,1,0,0,0
Bus Stop (Northcote Road (Da14)),10590732.0,51.42919865402059,0.0883452922335249,Bus stop,1,0,0,0
Bus Stop (Northcote Road (Da14)),10590732.0,51.42871859399654,0.0890426938184828,Bus stop,1,0,0,0
Bus Stop (Northcote Road Legacy Youth Zone),10590732.0,51.38763818144976,-0.0961536060072325,Bus stop,1,0,0,0
Bus Stop (Windmill Road Selhurst),10590732.0,51.38751540132711,-0.0952388586563885,Bus stop,1,0,0,0
Bus Stop (Gunnersbury Park),10590732.0,51.50090903538952,-0.2880346240354755,Bus stop,1,0,0,0
Bus Stop (Gunnersbury Park),10590732.0,51.50091328656932,-0.288942161328065,Bus stop,1,0,0,0
Bus Stop (Battersea Arts Centre),10590732.0,51.4646497960649,-0.1614064890572269,Bus stop,1,0,0,0
Bus Stop (Battersea Arts Centre),10590732.0,51.46480849674548,-0.1594853459355737,Bus stop,1,0,0,0
Bus Stop (Old Bexley Lane),10590732.0,51.434683541771165,0.1661744751745326,Bus stop,1,0,0,0
Bus Stop (Old Bond Street Royal Academy),10590732.0,51.50809368244891,-0.1398006067978082,Bus stop,1,0,0,0
Bus Stop (Old Broad Street),10590732.0,51.514238878720725,-0.0852443394788051,Bus stop,1,0,0,0
Bus Stop (Old Broad Street),10590732.0,51.514128168025856,-0.0856237049346682,Bus stop,1,0,0,0
Bus Stop (Old Bromley Road),10590732.0,51.42616078406542,-0.0067770291817009,Bus stop,1,0,0,0
Bus Stop (Old Bromley Road),10590732.0,51.42612697992245,-0.0063757246227101,Bus stop,1,0,0,0
Bus Stop (Earls Court Square),10590732.0,51.48911371555117,-0.1940854747560704,Bus stop,1,0,0,0
Bus Stop (Oldbury Close),10590732.0,51.39339546494352,0.1190288424367613,Bus stop,1,0,0,0
Bus Stop (Oldbury Close),10590732.0,51.39329703670965,0.1194986618258153,Bus stop,1,0,0,0
Bus Stop (Great Titchfield Street Oxford Circus Station),10590732.0,51.51546940352034,-0.1399180999446965,Bus stop,1,0,0,0
Bus Stop (Oxgate Gardens),10590732.0,51.56300688765889,-0.2302439506722695,Bus stop,1,0,0,0
Bus Stop (Oxgate Lane),10590732.0,51.56796572267962,-0.230513132198361,Bus stop,1,0,0,0
Bus Stop (Oxgate Lane),10590732.0,51.56786815434761,-0.2288142803708972,Bus stop,1,0,0,0
Bus Stop (Oxhawth Crescent East Arm),10590732.0,51.38860912411688,0.0637293603556602,Bus stop,1,0,0,0
Bus Stop (Oxhawth Crescent West Arm),10590732.0,51.3893654850488,0.0600981686996316,Bus stop,1,0,0,0
Bus Stop (Oxhawth Crescent West Arm),10590732.0,51.389427330286445,0.0591379254765303,Bus stop,1,0,0,0
Bus Stop (Oxhawth Crescent),10590759.0,51.38793785004214,0.0640584804493528,Bus stop,1,0,0,0
Bus Stop (Parkway Raynes Park),10590732.0,51.39727236881274,-0.2205042216604215,Bus stop,1,0,0,0
Bus Stop (Parkway Raynes Park),10590732.0,51.39782831136197,-0.2198069954172697,Bus stop,1,0,0,0
Bus Stop (Parkwood Road Bexley),10590732.0,51.440918468358525,0.1425392407751308,Bus stop,1,0,0,0
Bus Stop (Parliament Hill Fields),10590732.0,51.5611234361728,-0.150679555631709,Bus stop,1,0,0,0
Bus Stop (Parliament Hill Fields),10590732.0,51.56100138230212,-0.1503526834270591,Bus stop,1,0,0,0
Bus Stop (Parsloes Avenue),10590732.0,51.55105093353534,0.1298817054432837,Bus stop,1,0,0,0
Bus Stop (Parsloes Avenue),10590732.0,51.55071534217049,0.1300391222282749,Bus stop,1,0,0,0
Bus Stop (Parsonage Lane Enfield),10590732.0,51.65901658313309,-0.0879382936748405,Bus stop,1,0,0,0
Bus Stop (Parsonage Lane Enfield),10590732.0,51.65888959988007,-0.0878713472931053,Bus stop,1,0,0,0
Bus Stop (Parsonage Lane North Cray Church),10590732.0,51.42647346214708,0.1352749827830662,Bus stop,1,0,0,0
Bus Stop (Parsonage Lane North Cray Church),10590732.0,51.42554213026028,0.1350589441276032,Bus stop,1,0,0,0
Bus Stop (Pine Coombe),10590732.0,51.36426330473172,-0.0516856878729641,Bus stop,1,0,0,0
Bus Stop (Pine Gardens),10590732.0,51.39213442609838,-0.2817488034406842,Bus stop,1,0,0,0
Bus Stop (Pine Grove),10590732.0,51.63061719980147,-0.1917078426891364,Bus stop,1,0,0,0
Bus Stop (Pine Walk),10590732.0,51.34368733549491,-0.1854633824722303,Bus stop,1,0,0,0
Bus Stop (Pine Walk),10590732.0,51.34410039512328,-0.1848439987621462,Bus stop,1,0,0,0
Bus Stop (Pinkwell Infant School),10590732.0,51.49902850854031,-0.4407778000582701,Bus stop,1,0,0,0
Bus Stop (Pinkwell Junior School),10590732.0,51.49871619659248,-0.4396070878689703,Bus stop,1,0,0,0
Bus Stop (Pinkwell Park),10590732.0,51.50043487459082,-0.4417239234857212,Bus stop,1,0,0,0
Bus Stop (Pinkwell Park),10590732.0,51.50010900572252,-0.4415621486219499,Bus stop,1,0,0,0
Bus Stop (Civic Centre Bexleyheath),10590732.0,51.454892342152405,0.1543778495965638,Bus stop,1,0,0,0
Bus Stop (Pinner Cemetery),10590732.0,51.59077654462684,-0.3726328005660965,Bus stop,1,0,0,0
Bus Stop (Pinner Library),10590732.0,51.59100815191221,-0.3802757305091557,Bus stop,1,0,0,0
Bus Stop (Holwell Place),10590732.0,51.59039436924216,-0.3807595135123358,Bus stop,1,0,0,0
Bus Stop (John Roan School),10590732.0,51.47913303709169,0.0097892193004948,Bus stop,1,0,0,0
Bus Stop (John Ruskin College),10590732.0,51.349658994324464,-0.0430569025726029,Bus stop,1,0,0,0
Bus Stop (Farnborough Crescent),10590732.0,51.34952180565851,-0.0439961965914428,Bus stop,1,0,0,0
Bus Stop (John Ruskin College),10590732.0,51.34933572197002,-0.043085036758682,Bus stop,1,0,0,0
Bus Stop (John Ruskin Street),10590732.0,51.47957424048936,-0.1063977781540152,Bus stop,1,0,0,0
Bus Stop (John Ruskin Street),10590732.0,51.48003619084968,-0.1077179948297475,Bus stop,1,0,0,0
Bus Stop (John Silkin Lane),10590732.0,51.488703397816806,-0.0445847359888581,Bus stop,1,0,0,0
Bus Stop (John Silkin Lane),10590732.0,51.4895956759816,-0.0447050096189474,Bus stop,1,0,0,0
Bus Stop (Bromley Common the Crown),10590732.0,51.38999268377306,0.0344982056321769,Bus stop,1,0,0,0
Bus Stop (Bromley Common the Crown),10590732.0,51.39020759860596,0.034550860516083,Bus stop,1,0,0,0
Bus Stop (The Woolwich Centre),10590732.0,51.48918326532549,0.0643499500639659,Bus stop,1,0,0,0
Bus Stop (Artillery Place J Ohn Wilson St),10590732.0,51.48786733228746,0.0614528364903331,Bus stop,1,0,0,0
Bus Stop (Jolly's Green),10590732.0,51.514558375902936,-0.01096268643881,Bus stop,1,0,0,0
Bus Stop (King Edwards Road),10590732.0,51.53423704759603,0.0851903347701212,Bus stop,1,0,0,0
Bus Stop (King Edwards Road),10590732.0,51.53433156904313,0.0864491201046387,Bus stop,1,0,0,0
Bus Stop (King Fahad Academy),10590732.0,51.51265696659487,-0.2511184403708696,Bus stop,1,0,0,0
Bus Stop (Kingfisher Gardens),10590732.0,51.34194004750429,-0.0504213126370758,Bus stop,1,0,0,0
Bus Stop (Kingfisher Gardens),10590732.0,51.341489377831486,-0.0508998996105702,Bus stop,1,0,0,0
Bus Stop (Kingfisher Way (Nw10)),10590732.0,51.55105708268541,-0.2609832948106696,Bus stop,1,0,0,0
Bus Stop (Kingfisher Way (Nw10)),10590732.0,51.55054438263132,-0.2609739982451909,Bus stop,1,0,0,0
Bus Stop (King George Close),10590732.0,51.58486999731916,0.1697887193351471,Bus stop,1,0,0,0
Bus Stop (King George Sailing Club),10590732.0,51.63707039392429,-0.015578206822031,Bus stop,1,0,0,0
Bus Stop (King George Sailing Club),10590732.0,51.63707922200882,-0.0166327827811558,Bus stop,1,0,0,0
Bus Stop (Lakedale Road),10590732.0,51.48783112037823,0.0909226770207834,Bus stop,1,0,0,0
Bus Stop (Lakedale Road),10590732.0,51.487839589293294,0.0904477170799516,Bus stop,1,0,0,0
Bus Stop (Westbury Avenue Baptist Church),10590732.0,51.59352639258201,-0.0979952206263059,Bus stop,1,0,0,0
Bus Stop (Windsor Road Aldersbrook),10590732.0,51.56351938528772,0.0244880186936465,Bus stop,1,0,0,0
Bus Stop (Windsor Road Aldersbrook),10590732.0,51.56323557259896,0.0242589896859744,Bus stop,1,0,0,0
Bus Stop (Lakeside),10590732.0,51.651640698776745,-0.1246055058721708,Bus stop,1,0,0,0
Bus Stop (Lakeside Drive Keston Mark),10590732.0,51.37142556274471,0.0461893141510671,Bus stop,1,0,0,0
Bus Stop (Silverdale Kennels),10590732.0,51.44417644042491,-0.4367755929914811,Bus stop,1,0,0,0
